,Date,User,Tweet
73,2023-01-23 09:28:58+00:00,PDI_Perjuangan,"Kepala LKPP RI mendoakan agar Ibu Ketua Umum senantiasa diberikan kekuatan dan kesehatan agar dapat terus membimbing para kader untuk mengobarkan api perjuangan dalam peran masing-masing

#PDIPerjuangan
#50tahunPDIP
#bangunlahjiwadanbadannya
#SolidBergerak"
74,2023-01-22 00:00:31+00:00,LKPP_RI,"Selamat Tahun Baru Imlek 2023 bagi Sobat Kredibel yang merayakan..

Semoga setiap langkah kita di tahun Kelinci Air ini penuh berkah dan keberuntungan, serta Tuhan YME senantiasa menerangi jalan dan membimbing kita selalu. 🤲🏻😇

#LKPP
#TahunBaruImlek https://t.co/Vx3u9Dnj8k"
75,2023-01-21 00:39:57+00:00,LKPP_RI,"Atau Sobat punya menu sarapan lain? Share di komen yaaaa...

Kalau mimin sih sarapannya paket lengkap, harus ada nasi, lauk, sayur, ditambah semangat dan senyuman agar kuat menghadapi hari.

Jangan lupa sarapan, karena tersenyum juga butuh tenaga bukan? 😄

#LKPP"
76,2023-01-21 00:39:54+00:00,LKPP_RI,"1. Si paling simpel, oles tabur sekali hap!
2. Si paling sehat, yang selalu berencana diet (tapi mulai besok)
3. Si paling mainstream, males coba yang baru, gampang dicari
4. Si kudu kenyang, sarapan belum lengkap kalo gak ketemu nasi

#LKPP https://t.co/Wt9vh4TsSy"
77,2023-01-21 00:39:44+00:00,LKPP_RI,"Halo Sobat Kredibel, yang mana nih standard menu sarapanmu? https://t.co/AJ4yhsSSnV"
78,2023-01-20 16:43:35+00:00,hermynakako,"@LKPP_RI selamat malam, bisakah tolong bantu? Terima kasih, https://t.co/DVGCjTcXds"
79,2023-01-19 13:22:30+00:00,LukmanNH86,"@LKPP_RI Udh ikut pelatihan dri thn 2019 smpe skrng ga kepake ilmunya min,kudu piye???"
80,2023-01-19 11:52:02+00:00,harytohary9,@LKPP_RI min input SIRUP lemot terus. hari ini error terus. gmn min? cepat perbaiki biar gak lemot
81,2023-01-19 09:40:09+00:00,LKPP_RI,"Nantikan informasi selanjutnya tentang pelatihan yang diselenggarakan oleh LPPBJ ya. Stay tune! 

#LKPP
#PelatihanPBJ https://t.co/VGL0N5YqFE"
82,2023-01-19 09:40:04+00:00,LKPP_RI,"Haloo Sobat Kredibel.. 

Masih bingung dengan Pelatihan Pengadaan Barang/Jasa Pemerintah (PBJP) ? 

Yuk simak infografik berikut ini tentang tata cara pelatihan PBJP yang diselenggarakan oleh LKPP. 

#LKPP
#PelatihanPBJ https://t.co/G7mJO4sj9T"
83,2023-01-19 09:01:26+00:00,RENJUN170KM,@LKPP_RI website sakti ketika pendaftaran masukin alamat gabisa masukin provinsi dll nya ga muncul pilihannya
84,2023-01-19 04:49:25+00:00,AbiMuhammadun,"@Adityalvin @Dedman011 @juarazr @kozirama @prastow Cc @bpkri @LKPP_RI @Itjen_Kemdikbud @ItjenKemenkeu tolong temuan netizen ini minimal dibahas dirapat2, program2 lain dikesampingkan dulu, kl apps ny udh beres dr mafia2 mark up gini, baru jln program lbih efektif, anggaran jg hampir dobel kan tuh kl bs diselametin angka fiktif ny"
85,2023-01-18 13:04:25+00:00,_ctrvn,👀 @bpkri @LKPP_RI
86,2023-01-18 07:18:00+00:00,biroapbj_jtg,"#sobatpengadaan 
Hari ini ditandatangani Surat Perjanjian Teknis antara Plt Ka. Biro APBJ dgn Direktur Marketplace Gratis Ongkir utk mendukung pelaksanaan Program @BlangkonJateng agar belanja melalui Toko daring &amp; peningkatan UMK &amp; Koperasi semakin baik
@ganjarpranowo 
@LKPP_RI https://t.co/OmdhOq2kRi"
87,2023-01-18 00:57:32+00:00,harytohary9,@LKPP_RI @setkabgoid hallo masih pagi sdh lemot loding melulu. org disuruh kerja cepat tp infrastructure nya tdk memadai.😇😇😇 https://t.co/5NiVm5qw8z
88,2023-01-18 00:52:41+00:00,harytohary9,@LKPP_RI jam segini sdh lemot terputus putus https://t.co/O2MO3alFVc
89,2023-01-17 08:02:23+00:00,harytohary9,@LKPP_RI knp situs lpse itu lemot? input RUP aja lemot bukan main. 3 jam dapat 1 belanja. capek deh
90,2023-01-13 12:33:58+00:00,lndsptn,"@LKPP_RI Hallo kak, saya sedang proses pembelian barang melalui ecatalogue/epurchasing, sudah saya masukkan k keranjang tetapi di keranjang tersebut tidak ada fitur buat paket. Mohon solusiny 🙏"
91,2023-01-13 03:41:05+00:00,nesiatimescom,"Lowongan Kerja LKPP RI, Lulusan S1 Ayo Merapat, Cek Sekarang!
 https://t.co/WPnPPIeLQk"
92,2023-01-12 12:11:23+00:00,DemetriusKomala,@BlockchainIndo @chainalysis @ItsAsih @dannybaskara @PPATK @ArsipNasionalRI @BPPT_RI @PerekonomianRI @LKPP_RI @BappenasRI @gilang_bh Boleh bagi presentasinya untuk belajar? :) terima kasihhh
93,2023-01-11 02:21:22+00:00,pangtarol,"@LKPP_RI apa benar lkpp lgi buka loker ??
https://t.co/1pAQ2IBy9n"
94,2023-01-10 06:20:15+00:00,afaiyhkk,Kenapa e-katalog lemot sekali @LKPP_RI
95,2023-01-10 04:11:43+00:00,GabrilyaLumale1,"@LKPP_RI min mau tanya lowongan pengadaan jasa lainnya penyusun bahan pelaporan sudah ditutup ya?kok linknya dibuka udah gak bisa?padahal dateline 13 jan 23, mohon infonya"
96,2023-01-10 03:28:16+00:00,MagelangFair,"KemenkopUKM: Alokasi 40% belanja Pemerintah untuk menyerap produk Koperasi dan UMKM serta kemudahan dalam onboarding pengadaan e-Katalog @LKPP_RI merupakan upaya strategis Pemerintah dalam memihak Koperasi dan UMKM tanah air.

#KemenKopUKM
#UMKMBangkit
#… https://t.co/vfhdaXbGvx"
97,2023-01-10 02:46:18+00:00,KemenkopUKM,"Alokasi 40% belanja Pemerintah untuk menyerap produk Koperasi dan UMKM serta kemudahan dalam onboarding pengadaan e-Katalog @LKPP_RI merupakan upaya strategis Pemerintah dalam memihak Koperasi dan UMKM tanah air.

#KemenKopUKM
#UMKMBangkit
#KoperasiKeren
#IndonesiaMaju https://t.co/kWUkptHJDs"
98,2023-01-10 00:57:10+00:00,OfiSgumelar,@LKPP_RI MIXUE .... disuruh pengadaan es krim kali ya min? mohon info ini TKDN nya berapa persen min?
99,2023-01-09 13:40:29+00:00,ndra_76,@LKPP_RI E-katalog nya sering error min
100,2023-01-09 13:38:07+00:00,bobs_squad,@LKPP_RI MENABUNG @ochank83 @aden_aden @janwar_iyan
101,2023-01-09 12:01:40+00:00,Doel11158427,"@LKPP_RI N
A
I
K
G
A
J
I"
102,2023-01-09 10:06:17+00:00,palayukanoki,@LKPP_RI Sehat
