id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
88,1660280801005834240,"https://twitter.com/Ayush01813689/statuses/1660280801005834240","https://twitter.com/Ayush01813689/statuses/1660280801005834240","Ayush01813689","RT @Trendin25843381: Borobudur Temple is the World\'s Largest Buddist Temple  #jayshah #ModiVsSupremeCourt #DeepikaPadukone #ViratKohli #Sai…","Borobudur Temple is the World\'s Largest Buddist Temple  #jayshah #ModiVsSupremeCourt #DeepikaPadukone #ViratKohli #SaifAliKhan #War2 #AryanKhan #MrunalThakur #earthquake #NawazuddinSiddiqui #NewParliamentBuilding #NTR30FirstLook #Babar #Pushpa2TheRule, #FahadhFaasil https://t.co/ixTx7PnwGk","2023-05-21 09:46:04","Twitter Web App",0,3,"en","","retweet","",0,0,"Trendin25843381",1435492318140715010,1660145460928020483,1459945400043851778,"https://pbs.twimg.com/profile_images/1583170979962187776/ipPWNUtv_normal.jpg",8865,2216,107,"2021-11-14 13:06:38","Wiwiwi","","",
89,1660277163545993216,"https://twitter.com/am2402035/statuses/1660277163545993216","https://twitter.com/am2402035/statuses/1660277163545993216","am2402035","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 09:31:36","Twitter for Android",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1468629802278023170,"https://pbs.twimg.com/profile_images/1476242776303964161/7t-U3KMt_normal.jpg",695,1539,270,"2021-12-08 12:13:54","Business man","Bangladesh","",
90,1660268445601251333,"https://twitter.com/Shrimpcrypto2/statuses/1660268445601251333","https://twitter.com/Shrimpcrypto2/statuses/1660268445601251333","Shrimpcrypto2","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 08:56:58","Twitter for Android",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1576051320858955778,"https://pbs.twimg.com/profile_images/1643105685125865472/_ncQHEE4_normal.jpg",925,88,25,"2022-09-30 23:28:52","Crypto shrimp","","",
91,1660264109202608128,"https://twitter.com/OntoFPL/statuses/1660264109202608128","https://twitter.com/OntoFPL/statuses/1660264109202608128","OntoFPL","@FPL_mani If you like the cultural side, you can visit Yogyakarta, it\'s the only province that still governed by a king, the foods are really great too, and you can visit Borobudur Temple that was one of 7 wonders. But if you like beach and nature, you can cross from Bali to...","@FPL_mani If you like the cultural side, you can visit Yogyakarta, it\'s the only province that still governed by a king, the foods are really great too, and you can visit Borobudur Temple that was one of 7 wonders. But if you like beach and nature, you can cross from Bali to...","2023-05-21 08:39:44","Twitter for Android",0,0,"en","","reply","FPL_mani",1549860970666885121,1660262491534786565,"",0,0,1157490935774605312,"https://pbs.twimg.com/profile_images/1531702160328519680/1oOJyuQT_normal.jpg",2464,439,289,"2019-08-02 23:18:39","#COYS | FPL Enthusiast | 20/21 OR 25,525 | 21/22 OR 62,906  I will do FPL planner for free, just DM me!  #FPL #FPLCommunity","","",
92,1660249323374886913,"https://twitter.com/WisdomS130/statuses/1660249323374886913","https://twitter.com/WisdomS130/statuses/1660249323374886913","WisdomS130","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 07:40:59","Twitter for Android",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1652611895583559680,"https://pbs.twimg.com/profile_images/1662067364358238208/x3x1oHtr_normal.jpg",1065,58,178,"2023-04-30 05:52:57","graphics design","","",
93,1660217926363025408,"https://twitter.com/SohelRanaBd03/statuses/1660217926363025408","https://twitter.com/SohelRanaBd03/statuses/1660217926363025408","SohelRanaBd03","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 05:36:13","Twitter for Android",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1580433018132779009,"https://pbs.twimg.com/profile_images/1661066685443616768/XjMv-839_normal.jpg",1076,325,76,"2022-10-13 01:40:53","I am an Avive Citizen https://t.co/rO36OL94Bc","Mirpur 10 Roundabout, Dhaka 12","",
94,1660214873022926848,"https://twitter.com/GMSindie/statuses/1660214873022926848","https://twitter.com/GMSindie/statuses/1660214873022926848","GMSindie","Senyawa announce special showcase at the ancient Borobudur ... - NME https://t.co/OTwe6Zqij6","Senyawa announce special showcase at the ancient Borobudur ... - NME https://t.co/OTwe6Zqij6","2023-05-21 05:24:05","dlvr.it",1,0,"en","","original","",0,0,"",0,0,961876249,"https://pbs.twimg.com/profile_images/2876744296/15062c0cb4cf58f36cdea92ae56d7ecd_normal.jpeg",10193,42,118,"2012-11-21 01:23:57","Studio Musik yang luas dan nyaman untuk latihan band | Jl.Gamelan No.15 Prefab | Booking 0811555454 | Recording Live Ready!","Samarinda","",
95,1660210093529649152,"https://twitter.com/mrbhsr/statuses/1660210093529649152","https://twitter.com/mrbhsr/statuses/1660210093529649152","mrbhsr","Itu yg tanya bukannya pura² bego ato bgmna, dia sudah googling cuma borobudur mmg bukan termasuk temple yg agak penting kalo mau pilgrim. Makanya muncul pertanyaan itu. Org² yg blg ""minimal googling"" justru paling tdk tau jawabannya apa, mmg mau dragging down org saja. https://t.co/9FPJLRh6OX","Itu yg tanya bukannya pura² bego ato bgmna, dia sudah googling cuma borobudur mmg bukan termasuk temple yg agak penting kalo mau pilgrim. Makanya muncul pertanyaan itu. Org² yg blg ""minimal googling"" justru paling tdk tau jawabannya apa, mmg mau dragging down org saja. https://t.co/9FPJLRh6OX","2023-05-21 05:05:06","Twitter for Android",0,0,"in","🙂 https://t.co/dSsNwtJbt0","quote","infotwitwor_",1225501286021451776,1659902078591041536,"",0,0,746643751,"https://pbs.twimg.com/profile_images/1629092706269147136/88PwLZEr_normal.jpg",99510,934,598,"2012-08-09 01:54:51","𝘾𝙇𝘼𝙎𝙎𝙄𝙁𝙄𝙀𝘿","in your head, rent free","",
96,1660210052794384384,"https://twitter.com/hv5060victor/statuses/1660210052794384384","https://twitter.com/hv5060victor/statuses/1660210052794384384","hv5060victor","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 05:04:56","Twitter for Android",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1572192443684032514,"https://pbs.twimg.com/profile_images/1661318904868732933/fWbvLMSR_normal.jpg",45,62,3,"2022-09-20 07:57:24","I am an Avive Citizen https://t.co/d1sP7tAzK9","Unknown location ","",
97,1660207747596681218,"https://twitter.com/ImiKkaeng91496/statuses/1660207747596681218","https://twitter.com/ImiKkaeng91496/statuses/1660207747596681218","ImiKkaeng91496","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 04:55:46","Twitter Web App",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1658368560786472960,"https://pbs.twimg.com/profile_images/1658368694236610561/QKYLumcd_normal.png",3,2,1,"2023-05-16 03:08:02","","","",
