,Date,User,Tweet
98,2023-01-24 07:52:29+00:00,PerumPerhutani,"Perhutani, Bupati Kendal Bersama Komunitas Pecinta Alam 1001 Pendaki Tanam 1.300 Bibit Pohon di Lereng Gunung Ungaran https://t.co/oz7v1ccaxs"
99,2023-01-24 06:18:06+00:00,fatyakresnawan,@catchthesunsets @infobandung @xplorerancaupas @BDGPodcast @ilovebdg @PerumPerhutani @infobdg
100,2023-01-24 02:20:09+00:00,tanusukarta,"@PerumPerhutani maaf bertanya, apakah program perhutanan sosial untuk wilayah Desa Cimulya, Kecamatan Cimahi, Kabupaten Kuningan, Jawa Barat, sudah SK-nya, terima kasih."
101,2023-01-24 02:08:08+00:00,PerumPerhutani,Perhutani Bersama Yayasan Jati Sejahtera Bagikan Beasiswa di Mantingan https://t.co/2DGKnybAPE
102,2023-01-24 01:50:42+00:00,PerumPerhutani,YKP3JS Serahkan Beasiswa di Randublatung https://t.co/maeFknapom
103,2023-01-24 01:42:19+00:00,PerumPerhutani,Perum Perhutani Optimis Dapat Berkontribusi di Era “Metaverse” https://t.co/y7dLDwqlRc
104,2023-01-24 01:42:13+00:00,PerumPerhutani,Mahasiswa UGM Ikuti Penanaman Bersama di Purwokerto https://t.co/JTBOrqI8j3
105,2023-01-24 01:34:00+00:00,PerumPerhutani,Rasakan Melihat Virtual Forest ala Perhutani di Indonesia Metaverse Show 2023 https://t.co/bhbAHU9g7h
106,2023-01-24 01:20:41+00:00,PerumPerhutani,Perhutani Optimistis Bisa Berkontribusi di Era Metaverse https://t.co/QUHD7J879e
107,2023-01-24 01:13:08+00:00,PerumPerhutani,Perhutani Hadirkan Virtual Forest https://t.co/F7rL1jzXZH
108,2023-01-24 01:10:04+00:00,PerumPerhutani,"Peringati Bulan K3 Nasional, Perhutani Gandeng PMI Grobogan Gelar Kegiatan Donor Darah https://t.co/e0SVRJCnHj"
109,2023-01-24 01:05:21+00:00,PerumPerhutani,"Kenalkan Hutan, Perhutani Ajak Murid TK Tunas Rimba Purworejo Tanam Bersama https://t.co/8wNWpsCWYN"
110,2023-01-24 00:52:44+00:00,PerumPerhutani,Perhutani Dukung Agroforestry Desa Sentra Durian di Prumben Purworejo https://t.co/G29qk6f2hG
111,2023-01-24 00:36:58+00:00,PerumPerhutani,"Perkuat Sinergitas, Perhutani Koordinasi Dengan BPN Kabupaten Wonosobo https://t.co/5LrrKzP3YS"
112,2023-01-20 22:58:22+00:00,sevtiandini,"Selamat Pagi, Mau tanya,kalau kemarin sampai saat ini belum ada notif email ataupun web fhci BUMN , berarti gak lolos atau bagaimana? Mohon responnya 🙏🏻 @fhcibumn @KemenBUMN @PerumPerhutani"
113,2023-01-20 09:45:43+00:00,PerumPerhutani,Perhutani Bondowoso Bersama LMDH Rengganis dan Forkopimcam Kembangkan Wisata Religi https://t.co/dEz60Wc2Md
114,2023-01-20 04:24:33+00:00,PerumPerhutani,Perhutani Raih Penghargaan dalam Kick Off Bussiness Matching Pasar Digital UMKM 2023 https://t.co/DwUukUXorT
115,2023-01-20 03:08:31+00:00,PerumPerhutani,Memulai Pekerjaan di Tahun 2023 Divre Jatim Gelar Penanaman dan Santuni Anak Yatim https://t.co/QMpN88DMea
116,2023-01-20 00:37:57+00:00,PerumPerhutani,"Cegah Bencana, Perhutani Bersama BPBD Kabupaten Pekalongan Gelar Penyuluhan https://t.co/U29mDTjZVI"
117,2023-01-20 00:29:28+00:00,PerumPerhutani,"Dukung Upaya Pemerintah Tingkatkan Kesejahteraan, Perhutani Jalin Kerjasama Dengan MDH di Banjarnegara https://t.co/21W2Be4pdl"
118,2023-01-20 00:20:08+00:00,PerumPerhutani,Perhutani Terima Praktik Lapangan Mahasiswa Fakultas Kehutanan UGM di Randublatung https://t.co/m9vIQ5vcfk
119,2023-01-19 14:19:09+00:00,PerumPerhutani,Perhutani Hadirkan Virtual Forest di Indonesia Metaverse Show 2023 https://t.co/7FT8j3cRaB
120,2023-01-19 07:08:25+00:00,PerumPerhutani,Inhutani V Pantau Kualitas Air Permukaan di Kawasan Hutan Bangka https://t.co/JbqOkJCk3S
121,2023-01-18 06:03:18+00:00,PerumPerhutani,Perhutani Adakan Sosialisasi Perjanjian Kerjasama di Sidareja https://t.co/2Je7y1pBas
122,2023-01-18 05:55:26+00:00,PerumPerhutani,Perhutani Jadi Tempat Praktik Silvilkultur Intensif (SILIN) Mahasiswa UGM https://t.co/blaiSjhtxb
123,2023-01-18 05:42:52+00:00,PerumPerhutani,"Perhutani Berbagi Peran Dengan MDH, Kerjasama Tanaman Durian di Kebumen https://t.co/yHV9iZh2lQ"
124,2023-01-18 03:09:45+00:00,PerumPerhutani,Inhutani I Raih Penghargaan The Best Performance dari Perhutani https://t.co/Ia2to3hTFX
125,2023-01-18 01:53:02+00:00,PerumPerhutani,Perhutani Perkuat Bisnis Bidang Biomassa dan NBS Tahun Ini https://t.co/wxXkFduScq
126,2023-01-18 01:44:58+00:00,PerumPerhutani,Perhutani Perkuat Bisnis Biomassa dan NBS Tahun Ini https://t.co/QJCh2rUFut
127,2023-01-18 01:40:30+00:00,PerumPerhutani,Dari Sini Puluhan Ribu Bibit Pohon Jati di Priangan Timur Berasal https://t.co/HN0gzxMMBS
128,2023-01-18 01:24:35+00:00,PerumPerhutani,Perhutani Ungkap Rencana Bisnis 2023 https://t.co/4Tq7ZT8Trc
129,2023-01-18 01:20:26+00:00,PerumPerhutani,Perhutani akan Perkuat Bisnis Biomassa https://t.co/xWh8i35zIi
130,2023-01-18 01:16:17+00:00,PerumPerhutani,"Harlah Ke-18, Sekar Perhutani DPD KPH Surakarta Tanam Kayu Putih di Wonogiri https://t.co/ZnJzlLsP90"
131,2023-01-17 08:23:43+00:00,PerumPerhutani,"Peringati Harlah Ke-18, Sekar Perhutani DPD KPH Bandung Utara Santuni Anak Yatim Dan Pemberian Bibit Secara Simbolis Kepada LMDH Sanggabuana https://t.co/0TVazMQb1g"
132,2023-01-17 08:11:11+00:00,PerumPerhutani,"Peringati Hari Lahir Sekar Ke 18, Sekar DPD Perhutani Banten Berikan Bantuan Beasiswa Berprestasi dan Santunan Anak Yatim https://t.co/xeAz1q1qbD"
