,total_of_tweets,no_of_followers,no_of_followees,age_of_account,no_of_favorite,aver_favou_per_day,aver_tweets_per_day,user_name_len,is_post_at_hol,is_post_at_noon,is_post_at_eve,is_post_at_weekend,contain_location,contain_org,contain_tvshow,sentiment_level,contain video,contain picture,contain_upper,contain_number,contain_excl,con_user_mentioned,contain_url,contain_hashtag,opt_length,len_of_text,status_retweet
454,186,15,34,229,1,1.375,1.0,14,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,220,1
455,186,13,15,229,1,1.375,1.0,15,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,216,1
456,181,71,121,223,2,1.375,1.0,15,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,221,1
457,686,5,212,1981,2,2.0,1.0,9,0,0,0,1,1,1,0,2,0,0,1,1,0,1,0,0,0,285,0
458,114,6,78,90,0,0.0,1.0,11,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,102,0
459,2537,39,377,2173,1,1.0,1.0,10,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,100,0
460,15150,454,337,4165,0,0.0,1.0,7,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,282,0
461,17347,724,429,4231,0,0.0,1.0,7,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,143,0
462,204,10,38,493,1,1.0,1.0,10,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,92,0
463,1585,2074,112,225,1,1.375,1.0,11,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,292,0
464,99,5,39,322,0,0.0,1.0,12,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,132,0
465,191,0,5,208,0,0.1111111111111111,1.0,15,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,202,0
466,178,1,6,183,0,0.0,1.0,15,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,207,0
467,193,0,6,218,0,0.07142857142857142,1.0,15,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,197,0
468,194,0,8,219,0,0.0,1.0,15,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,203,0
469,182,0,4,179,0,0.0,1.0,15,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,207,0
470,7803,107,119,218,0,0.0,1.0,13,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,142,0
471,136,0,0,182,0,0.0,1.0,15,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,202,0
472,193,0,5,211,0,0.0,1.0,14,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,207,0
473,7803,107,119,218,0,0.0,1.0,13,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,132,0
474,191,0,5,208,0,0.1111111111111111,1.0,15,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,207,0
475,194,0,0,220,0,0.0,1.0,15,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,197,0
476,268,5,41,2323,0,0.0,1.0,9,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,207,1
477,195,1,5,219,0,0.0,1.0,15,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,203,0
478,193,0,6,218,1,0.07142857142857142,1.0,15,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,207,1
479,194,0,8,219,0,0.0,1.0,15,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,202,0
480,182,0,4,179,0,0.0,1.0,15,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,207,0
481,11757,1132,328,4703,0,0.0,1.0,10,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,288,0
482,39562,2270,41,2279,0,0.0,1.0,11,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,87,0
483,851101,993477,90,5237,0,0.34285714285714286,1.0,10,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,85,0
484,3066,34,104,2604,0,0.0,1.0,10,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,79,0
485,16394,528,521,4426,0,0.0,1.0,12,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,81,0
486,744,32,242,2281,0,0.3333333333333333,1.0,7,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,64,0
487,23373,1068,841,855,0,0.0,1.0,10,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,85,0
488,62581,22716,608,4787,0,4.0,1.0,12,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,181,1
489,512,7,39,993,0,0.0,1.0,9,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,54,0
490,9895,144,284,5047,0,0.0,1.0,8,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,52,0
491,192193,105095,33,4891,0,0.05263157894736842,1.0,15,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,148,0
492,192193,105095,33,4891,0,0.05263157894736842,1.0,15,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,139,0
493,452,6,7,80,0,0.0,1.0,15,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,195,0
494,4642,102,129,433,0,0.0,1.0,13,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
495,2603,125,1408,1401,0,0.0,1.0,14,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,297,0
496,11221,81,13,1033,1,0.3,1.0,12,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,133,0
497,11221,81,13,1033,1,0.3,1.0,12,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,134,0
498,21414,443,282,4918,0,0.0,1.0,7,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,198,0
499,14116,97,245,630,6,6.0,1.0,11,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,77,0
500,7803,107,119,218,0,0.0,1.0,13,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,118,0
501,7803,107,119,218,0,0.0,1.0,13,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,112,0
502,25053,113,163,1081,0,0.0,1.0,11,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,168,0
503,25053,113,163,1081,0,0.0,1.0,11,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,153,0
504,105,5,37,102,0,0.0,1.0,10,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,211,0
505,25053,113,163,1081,0,0.0,1.0,11,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
506,192193,105095,33,4891,0,0.05263157894736842,1.0,15,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,149,0
507,3181,41,172,3296,3,1.1428571428571428,1.0,10,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,290,0
508,851101,993477,90,5237,0,0.34285714285714286,1.0,10,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,85,0
509,20816,105,165,3513,0,0.0,1.0,12,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,168,0
510,20816,105,165,3513,0,0.0,1.0,12,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,153,0
511,192193,105095,33,4891,0,0.05263157894736842,1.0,15,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,149,0
512,11087,59,81,2124,0,0.0,1.0,12,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,169,0
513,11087,59,81,2124,0,0.0,1.0,12,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,154,0
514,11087,59,81,2124,0,0.0,1.0,12,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,204,0
515,23746,79,137,179,0,0.0,1.0,14,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,168,0
516,23746,79,137,179,0,0.0,1.0,14,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,153,0
517,24383,219,136,534,0,0.0,1.0,10,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
518,20879,423,106,155,0,0.0,1.0,11,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
519,24528,71,102,162,0,0.0,1.0,8,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
520,1136,99,613,3758,0,0.0,1.0,10,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,122,0
521,24243,74,97,178,0,0.0,1.0,9,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,158,0
522,23746,79,137,179,0,0.0,1.0,14,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
523,321856,1811,971,3967,0,0.0,1.0,13,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,85,1
524,239517,1669794,73,5052,1,1.3333333333333333,1.0,10,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,85,1
525,15567,58,150,116,0,0.0,1.0,11,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,158,0
526,11085,58,73,3833,0,0.0,1.0,15,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,169,0
527,11085,58,73,3833,0,0.0,1.0,15,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,154,0
528,12332,63,494,3754,0,0.0,1.0,13,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,158,0
529,11085,58,73,3833,0,0.0,1.0,15,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,204,0
530,12243,46,276,210,1,1.0,1.0,13,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,74,0
531,22403,67,80,162,0,0.0,1.0,13,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
532,23337,72,73,162,0,0.0,1.0,15,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
533,21047,67,64,218,0,0.0,1.0,12,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,169,0
534,21047,67,64,218,0,0.0,1.0,12,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,154,0
535,24660,85,177,179,0,0.0,1.0,15,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,168,0
536,11394,50,63,96,0,0.0,1.0,10,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,169,0
537,11394,50,63,96,0,0.0,1.0,10,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,154,0
538,24660,85,177,179,0,0.0,1.0,15,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,153,0
539,13065,71,279,97,0,0.0,1.0,14,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,158,0
540,11706,241,403,4392,0,0.0,1.0,14,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,74,0
541,15139,62,85,2418,0,0.0,1.0,15,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
542,11394,50,63,96,0,0.0,1.0,10,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,204,0
543,21047,67,64,218,0,0.0,1.0,12,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
544,24660,85,177,179,0,0.0,1.0,15,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
545,20812,70,75,155,0,0.0,1.0,11,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,169,0
546,20812,70,75,155,0,0.0,1.0,11,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,154,0
547,20812,70,75,155,0,0.0,1.0,11,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
548,22208,68,129,154,0,0.0,1.0,13,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
549,15567,58,150,116,0,0.0,1.0,11,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
550,24457,65,87,178,0,0.5,1.0,14,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,158,0
551,23092,70,136,162,0,0.0,1.0,11,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,158,0
552,24528,71,102,162,0,0.0,1.0,8,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
553,9857,222,377,4369,0,0.0,1.0,8,0,0,0,0,0,1,0,2,0,0,1,1,0,1,0,0,1,83,0
554,13065,71,279,97,0,0.0,1.0,14,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
555,89,1,302,239,0,0.0,1.0,10,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,111,0
556,22403,67,80,162,0,0.0,1.0,13,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
557,23343,67,151,162,0,0.0,1.0,9,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
558,239517,1669794,73,5052,0,1.3333333333333333,1.0,10,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,104,0
559,22403,67,80,162,0,0.0,1.0,13,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
560,12332,63,494,3754,0,0.0,1.0,13,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
561,3181,41,172,3296,1,1.1428571428571428,1.0,10,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,284,0
562,3181,41,172,3296,0,1.1428571428571428,1.0,10,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,230,0
563,22208,68,129,154,0,0.0,1.0,13,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,158,0
564,3181,41,172,3296,1,1.1428571428571428,1.0,10,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,275,0
565,7036,36,31,3833,0,0.0,1.0,7,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,255,0
566,857,415,33,3096,0,0.0,1.0,15,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,216,1
567,857,415,33,3096,0,0.0,1.0,15,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,203,1
568,857,415,33,3096,0,0.0,1.0,15,0,0,0,0,1,1,0,2,0,0,1,1,0,0,1,1,0,220,1
569,857,415,33,3096,0,0.0,1.0,15,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,1,0,210,1
570,857,415,33,3096,0,0.0,1.0,15,0,0,0,0,1,1,0,2,0,0,1,1,0,0,1,1,0,224,1
571,3181,41,172,3296,0,1.1428571428571428,1.0,10,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,259,0
572,23343,67,151,162,0,0.0,1.0,9,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,158,0
573,181,71,121,223,1,1.375,1.0,15,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,203,1
574,186,35,81,291,1,1.375,1.0,8,0,0,0,0,1,1,0,2,0,0,1,1,0,0,1,1,0,224,1
575,182,19,26,229,1,1.75,1.0,13,0,0,0,0,1,1,0,2,0,0,1,1,0,0,1,1,0,220,1
576,186,13,15,229,1,1.375,1.0,15,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,1,0,210,1
577,186,15,34,229,1,1.375,1.0,14,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,216,1
578,2015,3,84,626,0,0.0,1.0,9,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,57,0
579,23092,70,136,162,0,0.0,1.0,11,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,164,0
580,20879,423,106,155,0,0.0,1.0,11,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,169,0
581,20879,423,106,155,0,0.0,1.0,11,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,154,0
582,239517,1669794,73,5052,0,1.3333333333333333,1.0,10,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,92,0
583,820,88,149,3250,0,0.0,1.0,10,1,0,0,0,1,1,0,2,0,0,1,1,0,1,0,0,0,152,0
584,191,0,5,208,0,0.1111111111111111,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,199,0
585,178,1,6,183,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,205,0
586,193,0,6,218,0,0.07142857142857142,1.0,15,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,192,0
587,194,0,8,219,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,213,0
588,182,0,4,179,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,210,0
589,136,0,0,182,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,199,0
590,193,0,5,211,0,0.0,1.0,14,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,205,0
591,321856,1811,971,3967,0,0.0,1.0,13,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,197,1
592,117662,3315,323,4296,0,0.0,1.0,12,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,172,1
593,117662,3315,323,4296,0,0.0,1.0,12,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,197,1
594,464941,2890898,509,5220,24,21.5,1.0,7,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,197,1
595,633,1,0,322,0,0.0,1.0,14,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,109,0
596,464941,2890898,509,5220,20,21.5,1.0,7,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,172,1
597,136,2,51,3465,0,0.14285714285714285,1.0,13,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,167,0
598,7994,413,943,4169,0,0.0,1.0,10,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,181,1
599,194,0,0,220,0,0.0,1.0,15,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,192,0
600,195,1,5,219,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,213,0
601,193,0,6,218,0,0.07142857142857142,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,210,0
602,194,0,8,219,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,199,0
603,182,0,4,179,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,205,0
604,851101,993477,90,5237,0,0.34285714285714286,1.0,10,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,105,0
605,1015841,1053850,223,4781,0,7.0,1.0,10,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,84,0
606,810,14,34,587,0,0.0,1.0,10,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,155,0
607,41698,458,407,3992,0,0.0,1.0,14,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
608,851101,993477,90,5237,0,0.34285714285714286,1.0,10,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,73,0
609,11302,51,191,1122,0,0.0,1.0,10,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
610,136,2,51,3465,0,0.14285714285714285,1.0,13,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,134,0
611,902,15,171,183,0,0.0,1.0,10,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,181,1
612,38495,1148,1274,1113,0,0.0,1.0,12,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,113,0
613,40948,613,515,4854,0,0.0,1.0,14,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,45,0
614,600,3,30,124,0,0.0,1.0,11,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,160,1
615,63,0,7,683,0,0.0,1.0,9,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,96,0
616,28374,3326,3132,1074,0,0.0,1.0,12,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,49,0
617,62581,22716,608,4787,8,4.0,1.0,12,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,181,1
618,6144,52,237,1759,1,1.0,1.0,11,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,105,0
619,835479,1742238,81,5069,0,0.5,1.0,14,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,124,0
620,5278,92,150,1681,0,0.0,1.0,12,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,89,0
621,16431,1109,624,3947,0,0.0,1.0,12,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
622,35876,561,499,3180,0,0.0,1.0,6,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,289,0
623,90067,4523,3301,1141,10,5.0,1.0,7,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,257,0
624,6775,135,37,560,0,0.0,1.0,8,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
625,594,20,0,690,0,0.25,1.0,15,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,261,0
626,1172,7,2,562,0,0.25,1.0,13,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,261,0
627,90067,4523,3301,1141,0,5.0,1.0,7,1,0,0,0,1,1,0,2,0,0,1,1,0,1,0,0,0,287,0
628,34416,8268,8190,830,0,0.0,1.0,11,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,279,1
629,67328,1003,1332,4782,0,0.0,1.0,8,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,279,1
630,2225,90,154,1304,0,0.0,1.0,15,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,23,0
631,2066,350,469,3877,4,4.0,1.0,9,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,245,0
632,7803,107,119,218,0,0.0,1.0,13,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,119,0
633,7803,107,119,218,0,0.0,1.0,13,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,109,0
634,1521,6,27,604,0,0.0,1.0,15,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,329,0
635,172724,236,220,3948,0,0.0,1.0,13,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
636,4258,868,1135,3345,0,0.0,1.0,9,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,136,0
637,1688690,4701210,4,5166,1,1.0,1.0,8,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,90,0
638,24243,74,97,178,0,0.0,1.0,9,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,280,0
639,2000,69,140,4472,0,0.0,1.0,8,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,233,0
640,31486,94,628,1039,0,0.0,1.0,9,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
641,24457,65,87,178,1,0.5,1.0,14,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,230,0
642,5278,92,150,1681,0,0.0,1.0,12,1,0,0,0,0,1,0,2,0,0,1,1,0,1,1,0,0,154,0
643,24339,96,111,178,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,268,0
644,807,5,50,357,1,1.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,160,1
645,857,415,33,3096,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,236,1
646,857,415,33,3096,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,198,1
647,857,415,33,3096,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,216,1
648,857,415,33,3096,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,228,1
649,857,415,33,3096,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,229,1
650,186,15,34,229,1,1.375,1.0,14,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,236,1
651,186,13,15,229,1,1.375,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,229,1
652,181,71,121,223,1,1.375,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,216,1
653,186,35,81,291,1,1.375,1.0,8,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,228,1
654,182,19,26,229,1,1.75,1.0,13,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,198,1
655,3476,94,128,845,0,0.0,1.0,7,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
656,79886,324,135,3890,0,0.0,1.0,10,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
657,7844,6,9,120,0,0.0,1.0,9,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
658,51077,349,445,5139,0,0.0,1.0,8,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
659,54699,838,430,4249,0,0.0,1.0,12,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
660,17713,61,9,4924,0,0.0,1.0,9,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,186,0
661,2247,172,267,4101,0,0.0,1.0,7,1,0,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,220,1
662,21048,54,62,155,0,0.0,1.0,13,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,166,0
663,7892,79,2453,921,0,0.0,1.0,15,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,91,1
664,69342,327,704,4710,0,0.0,1.0,8,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
665,239517,1669794,73,5052,2,1.3333333333333333,1.0,10,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,91,1
666,464941,2890898,509,5220,36,21.5,1.0,7,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,152,0
667,11386,262,300,314,0,0.0,1.0,14,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,110,1
668,21401,55,61,156,0,0.0,1.0,13,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,166,0
669,464941,2890898,509,5220,19,21.5,1.0,7,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,121,0
670,21957,69,81,155,0,0.0,1.0,12,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,166,0
671,222892,468,1076,4084,0,0.0,1.0,15,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
672,11139,7851,1620,5008,0,0.0,1.0,10,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,279,1
673,464941,2890898,509,5220,42,21.5,1.0,7,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,121,0
674,183455,137,624,1823,0,0.0,1.0,10,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,177,1
675,851101,993477,90,5237,0,0.34285714285714286,1.0,10,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,95,0
